---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0x59e806d189370f5d28544fcb210825a2c8a871f4,61,16529.22,270.9708,9,13,15,16,7,4,128,2023-12-31 14:51:40.000 UTC
0x2dc81230386b22f8737aa8de164dad9c0edd0a30,61,12188.38,199.8095,9,15,15,17,7,4,128,2023-12-31 14:56:40.000 UTC
0x0840c34c1764745dacf275b3e4e7f1c23250c89c,63,12182.56,193.374,9,15,16,15,7,4,128,2023-12-31 14:58:12.000 UTC
0xedb16409e8a20d1198b873c7ef7e80dbd680456a,61,16631.73,272.6513,9,16,15,13,7,4,128,2023-12-31 15:32:12.000 UTC
0xd4b9e57abbfbeda54d8ccaef22cf26c42486a14d,64,11984.4,187.2562,9,14,14,13,7,4,128,2023-12-31 15:48:22.000 UTC
0xa63af7d19a2952203507d07a332179baf1d8a535,63,17294.88,274.5219,9,15,16,13,7,4,128,2023-12-31 16:06:16.000 UTC
0x00b2f5623da37b427ee35b1c4d65f8cb63a01d55,61,11382.26,186.5944,6,16,21,10,8,5,137,2023-12-22 00:16:03.000 UTC
0x88e3e58d89f3d06777527eb40626d449b4e741fa,64,11356.83,177.4505,6,16,23,10,8,5,137,2023-12-22 00:45:38.000 UTC
0x84c64996cf94ed1d6121a00676ef66fdf67d92e9,61,10187.43,167.007,6,17,20,10,8,5,137,2023-12-22 01:27:01.000 UTC
0xe95a6050f1fba8effcfecf2a2fc9f29e5addc806,61,12379.41,202.9411,6,17,25,11,8,5,137,2023-12-22 02:17:06.000 UTC
0xc0b8a13281e4648297091fadae53d8da2a7a2c51,60,12036.37,200.6062,6,14,25,11,8,5,137,2023-12-22 02:27:22.000 UTC
0x8e54971f68565d63785a67425a5efe9cdcbfb786,61,11485.9,188.2934,6,17,25,10,8,5,137,2023-12-22 03:12:38.000 UTC
0x3390ebd1fec0614a5720328ec3c447a77d3f4705,64,10875.87,169.9355,6,17,21,11,8,5,137,2023-12-22 04:41:32.000 UTC
0x583f95fc723dd992ff454a0741be591bae778e90,63,11027.26,175.0359,6,18,24,10,8,5,137,2023-12-22 05:17:58.000 UTC
0x8fa887c53440688e3102cdd1b92a3ffd807d9907,61,16378.03,268.4923,10,13,13,15,13,8,265,2023-08-16 05:14:50.000 UTC
